start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,distribution_channel,user_language,age,gender,education,beliefs_1,beliefs_2,beliefs_3,beliefs_4,beliefs_5,beliefs_6,beliefs_7,beliefs_8,beliefs_9,beliefs_10,beliefs_11,beliefs_12,beliefs_13,beliefs_14,beliefs_15,beliefs_16,beliefs_17,beliefs_18,beliefs_19,beliefs_20,beliefs_21,beliefs_22,beliefs_23,beliefs_24,beliefs_25,beliefs_26,beliefs_27,beliefs_28,beliefs_29,beliefs_30,beliefs_31,beliefs_32,beliefs_33,beliefs_34,beliefs_35,beliefs_36,beliefs_37,beliefs_38,beliefs_39,beliefs_40,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q11_7,q11_8,q11_9,q11_10,q11_11,q11_12,q11_13,q11_14,exposure_qual,q127_first_click,q127_last_click,q127_page_submit,q127_click_count,q43_2,q43_3,q43_1,q45_1,q45_4,q45_5,q45_6,q45_7,q46_1,q46_4,q46_5,q46_6,npi_1,npi_2,npi_3,npi_4,npi_5,npi_6,npi_7,npi_8,npi_9,npi_10,npi_11,npi_12,npi_13,npi_14,npi_15,npi_16,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,bdw_1,bdw_2,bdw_3,bdw_4,bdw_5,bdw_6,bdw_7,bdw_8,bdw_9,bdw_10,q89_1,q89_2,q89_3,q89_4,q89_5,q89_6,q27,prolific_pid,study_id,session_id,cam,climate,vax,condition
2021-07-29T04:33:46Z,2021-07-29T05:26:51Z,0,100,3185,1,2021-07-29T05:26:52Z,NA,anonymous,EN-GB,19,Female,2,7,2,5,4,2,4,2,3,5,7,3,4,1,3,2,3,5,7,7,6,6,2,7,2,5,1,7,4,7,4,6,3,3,1,3,2,3,4,3,1,1,1,1,1,1,1,4,4,3,3,1,5,3,4,"This tweet comes from someone who would not believe science or scientific evidence, thus is not founded and would probably have political agendas.",2.792,59.51,76.31,2,100,8,88,100,88,69,90,53,51,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,2,1,1,3,1,1,4,1,4,2,4,3,3,4,2,2,2,1,2,1,3,4,5,3,1,4,2,4,2,5,5,3,5,5,2,3,NA,NA,NA,NA,2,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T05:06:25Z,2021-07-29T05:27:26Z,0,100,1261,1,2021-07-29T05:27:26Z,NA,anonymous,EN-GB,22,Female,5,5,4,3,6,5,2,2,4,6,4,4,6,2,5,5,6,2,4,7,6,4,4,7,1,2,2,3,5,4,2,3,1,2,1,2,2,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"It's a conspiracy theory where this person believes there is secrecy around the effectiveness of alternative medicine. I don't personally believe this to be true, I think scientists (in Australia) have people's best interest at heart. This person is someone who is strongly involved in believing conspiracies to be true.",6.625,182.364,183.895,5,81,75,75,80,80,80,75,40,20,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,3,3,3,2,3,2,5,4,5,4,5,3,3,5,3,2,5,4,1,4,1,2,3,3,3,3,1,5,1,2,2,2,2,2,2,NA,NA,NA,NA,4,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:19:16Z,2021-07-29T05:27:47Z,0,100,511,1,2021-07-29T05:27:48Z,NA,anonymous,EN-GB,36,Male,2,1,6,5,4,5,2,5,7,7,7,7,7,1,7,6,7,1,7,7,5,7,7,7,1,1,1,1,7,1,7,7,4,7,1,1,1,7,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"This just sounds like a clickbaity news headline, entirely generated to try and generate traffic and make this person feel important",8.99,8.99,42.054,1,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,1,1,1,1,1,3,4,3,4,2,3,3,1,2,2,4,4,1,4,5,5,2,3,3,2,4,5,4,3,2,1,1,7,1,NA,NA,NA,NA,6,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:08:51Z,2021-07-29T05:28:07Z,0,100,1155,1,2021-07-29T05:28:07Z,NA,anonymous,EN-GB,50,Male,5,2,4,2,3,1,2,1,4,4,5,2,6,2,6,6,6,2,2,7,6,6,2,7,1,1,1,1,4,4,2,6,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,3,2,2,2,2,This sounds like it comes from someone within or adjacent to the anti-vax movement. It is distrustful of medical science.,10.794,10.794,89.808,1,85,98,85,100,100,100,100,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,3,3,2,2,4,2,2,3,2,1,3,4,4,5,2,4,2,2,2,2,2,2,1,4,2,2,5,4,2,5,2,5,2,5,4,3,4,5,4,NA,NA,NA,NA,4,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:18:35Z,2021-07-29T05:28:18Z,0,100,582,1,2021-07-29T05:28:18Z,NA,anonymous,EN-GB,23,Female,6,3,2,2,6,2,1,1,2,4,2,1,7,1,7,3,2,1,2,7,5,7,2,6,1,1,1,2,2,1,2,4,2,2,2,1,4,4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,"A anti-vaxxer who doesn't know anything about science and thinks essential oils will cure diseases. The tweet is silly, not factual, and poorly thought out.",5.127,58.138,78.387,4,17,100,100,100,100,100,100,100,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,3,2,3,1,2,5,4,1,4,1,2,3,1,1,4,1,4,1,2,2,2,2,2,2,NA,NA,NA,NA,2,6,7,Vaccinations
2021-07-29T05:19:18Z,2021-07-29T05:28:37Z,0,100,558,1,2021-07-29T05:28:37Z,NA,anonymous,EN-GB,25,female,5,3,2,4,3,2,1,1,3,3,2,1,4,1,5,5,4,1,4,3,2,6,3,2,2,4,2,2,2,3,2,3,5,6,2,2,3,4,5,7,2,2,2,2,2,3,2,4,4,4,4,3,4,4,5,"Personally i think this is not true since I'm a more scientific person. For me alternative medicine has no basis, no one has ever really done study on its effectiveness and so it is not trustworthy at all.",5.3,5.3,68.147,1,95,93,48,93,86,91,94,57,41,33,11,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,2,4,4,2,3,1,1,2,2,1,2,4,5,4,5,4,4,4,4,2,3,4,3,1,4,2,4,2,1,2,4,2,4,2,4,3,2,2,3,1,NA,NA,NA,NA,2,2,3,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:15:47Z,2021-07-29T05:28:49Z,0,100,782,1,2021-07-29T05:28:49Z,NA,anonymous,EN-GB,31,woman,5,6,4,5,6,4,2,2,5,3,4,3,7,1,7,7,3,3,4,7,7,7,4,5,1,1,1,2,2,1,1,5,1,1,1,1,1,7,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"I think it's a complicated issue. There are definitely environmental reasons causing natural climate change, but humans as a whole are contributing to it. Most of the impact is coming from large corporations though, not individual humans.",3.918,138.505,178.951,5,90,85,50,70,90,75,100,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,2,2,2,2,2,3,2,2,4,5,5,5,4,5,5,2,2,2,2,2,1,5,1,3,4,3,1,5,1,5,2,6,5,4,2,3,4,NA,NA,NA,NA,4,5,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T05:15:31Z,2021-07-29T05:30:16Z,0,100,884,1,2021-07-29T05:30:16Z,NA,anonymous,EN-GB,23,female,2,5,5,4,6,4,4,4,5,5,4,2,6,2,7,6,4,4,2,6,5,7,4,7,2,1,2,2,3,3,3,2,5,2,1,2,1,6,2,2,7,1,1,1,2,1,1,2,4,4,4,4,3,4,3,"there is plenty of evidence that humans are causing climate change. It may not be direct, but our indirect actions are also all piling up and contributing to climate change. This person may not have done their research and it purely making this statement to provoke people",7.336,66.657,71.907,2,100,76,76,34,42,41,44,0,50,39,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,4,3,5,4,4,2,2,4,2,1,2,2,4,5,4,5,4,3,2,1,2,1,2,2,1,4,2,2,2,1,3,2,2,2,2,2,1,5,2,5,2,NA,NA,NA,NA,5,7,6,Anthropogenic (Human Caused) Climate Change
2021-07-29T04:57:47Z,2021-07-29T05:30:29Z,0,100,1961,1,2021-07-29T05:30:29Z,NA,anonymous,EN-GB,21,Female,2,4,4,4,5,4,4,4,6,4,6,2,5,4,4,3,3,4,4,5,5,6,4,5,3,4,2,4,4,6,4,4,3,4,5,4,4,4,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"People have lots of different opinions on giving children vaccines as they grow, which is fine because everyone has a right to their own opinion. There may have been some cases that have displayed them being risky or ineffective but there are also many that have been beneficial. Depending on what kind of vaccine is being offered I think before accepting it do some research on it and ask around to help then make up your mind on it, also making sure to consider the Childs health as that is the most important thing.

I think this person is a strong-minded person and it would be very hard to change their mind on things.",34.991,600.534,764.229,5,65,50,50,0,0,0,0,0,50,50,45,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,3,4,4,3,3,4,3,5,3,3,4,4,4,4,4,4,4,4,4,5,4,4,1,4,4,5,3,3,4,3,4,4,3,4,2,5,4,3,3,NA,NA,NA,NA,4,5,5,Vaccinations
2021-07-29T05:13:31Z,2021-07-29T05:30:35Z,0,100,1023,1,2021-07-29T05:30:35Z,NA,anonymous,EN-GB,21,Female,3,7,4,3,5,4,3,2,1,4,7,4,5,2,5,2,3,4,5,6,7,5,1,7,1,2,2,5,6,5,4,3,1,5,2,1,1,5,3,3,2,1,1,1,1,1,1,3,3,3,3,3,3,1,2,There is LOTS of convincing evidence that humans are causing climate change! There is SO much evidence from over the years that show exactly how humans have contributed,10.729,10.729,55.211,1,100,100,100,50,83,100,100,11,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,4,2,3,1,3,1,2,2,1,4,5,5,5,5,5,4,5,3,2,3,5,1,1,3,4,1,3,3,2,4,1,4,2,1,1,1,3,4,NA,NA,NA,NA,4,7,6,Anthropogenic (Human Caused) Climate Change
2021-07-29T05:15:42Z,2021-07-29T05:31:20Z,0,100,938,1,2021-07-29T05:31:21Z,NA,anonymous,EN-GB,21,Female,5,5,2,2,5,2,3,1,2,6,6,1,3,1,5,2,2,2,3,7,7,6,2,7,1,3,1,2,1,3,4,7,2,4,2,2,1,6,2,3,4,1,1,1,2,1,1,3,2,3,3,3,3,3,3,This tweet sounds like it was authored by someone who gets their information from Facebook and watches conspiracy theories on Youtube. No scientific evidence behind that statement.,6.506,65.576,122.521,6,100,8,82,91,84,100,97,75,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,4,2,4,5,4,5,4,4,4,4,3,2,2,2,2,2,2,4,2,5,3,2,2,1,2,5,4,5,3,6,3,2,7,NA,NA,NA,NA,2,7,7,Vaccinations
2021-07-29T05:09:57Z,2021-07-29T05:33:11Z,0,100,1393,1,2021-07-29T05:33:11Z,NA,anonymous,EN-GB,27,Male,6,6,5,2,3,4,2,1,3,5,4,2,7,3,6,4,4,2,3,6,6,6,3,6,2,3,2,2,5,4,4,5,2,4,2,2,4,4,2,4,1,2,1,2,3,2,2,4,3,4,3,4,4,4,4,"Everything with enough research can be proved as positive or not for human's health. Due to that, I think this tweet can be placed as a correct statement. However, it is hard to say the type of person who wrote it. I would say that is someone who does not have sufficient access to the real impact but made a reflexive statement about the topic.",17.501,136.92,220.529,11,49,71,58,0,0,0,0,0,52,52,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,3,2,2,2,2,3,3,3,4,4,3,4,2,3,2,3,2,2,2,5,1,3,2,2,4,3,2,2,4,3,2,5,4,3,2,2,1,NA,NA,NA,NA,5,6,6,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:17:09Z,2021-07-29T05:34:00Z,0,100,1011,1,2021-07-29T05:34:00Z,NA,anonymous,EN-GB,39,Male,5,4,4,4,4,4,3,1,5,4,4,3,6,5,4,5,4,2,5,5,5,5,4,5,4,4,2,6,1,2,2,6,2,5,3,2,6,5,6,4,1,3,2,2,2,2,2,4,4,4,4,4,4,3,3,I see it as a mere opinion. I am guessing it is written by a person who prescribes towards alternative medicines rather than conventional ones.,23.983,23.983,164.483,1,69,41,71,30,31,30,30,30,69,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,3,3,2,4,5,1,3,4,4,4,4,3,4,3,2,3,2,3,4,1,5,1,2,2,4,1,4,1,2,1,2,1,2,2,1,1,NA,NA,NA,NA,4,5,5,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:10:41Z,2021-07-29T05:34:30Z,0,100,1428,1,2021-07-29T05:34:30Z,NA,anonymous,EN-GB,38,Female,5,5,7,4,5,5,4,3,4,3,4,6,4,4,4,4,4,4,4,7,4,5,4,5,2,5,2,4,2,6,4,3,6,4,1,3,1,6,5,6,2,2,2,1,2,2,1,4,4,4,4,4,3,3,4,There are also a lot of uneducated people Tweeting their opinions on Twitter! Humans are definitely contributing to climate change. You just have to visit some of the most polluted countried in the world to know that! There's no way those emissions are in no way harmful to our environment.,8.327,8.327,111.979,1,90,100,50,50,60,60,60,80,50,50,30,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,3,4,4,4,3,5,5,3,6,4,4,5,5,6,5,6,5,3,3,3,3,4,5,1,2,3,5,2,2,4,1,5,4,4,5,5,7,1,2,7,NA,NA,NA,NA,7,5,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T05:23:26Z,2021-07-29T05:36:16Z,0,100,769,1,2021-07-29T05:36:16Z,NA,anonymous,EN-GB,22,Male,2,4,4,1,6,1,3,1,4,1,1,1,6,1,5,2,3,1,4,7,7,7,1,7,1,1,1,1,1,2,6,5,1,3,2,1,4,5,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,"I think the statement is incorrect, as there have been countless studies and scientific papers documenting and proving that humans have a direct contribution to the warming of the climate.",6.219,105.401,112.231,12,100,90,95,80,90,65,95,10,70,75,80,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,2,3,1,3,3,2,2,2,3,4,3,3,2,4,3,3,5,3,4,4,3,1,3,1,2,2,3,2,4,2,4,2,3,2,5,2,2,2,NA,NA,NA,NA,4,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T05:16:23Z,2021-07-29T05:36:26Z,0,100,1202,1,2021-07-29T05:36:26Z,NA,anonymous,EN-GB,18,female,2,4,4,3,5,3,3,4,3,2,4,4,4,3,5,4,5,5,7,6,6,6,4,6,3,2,2,4,5,4,4,4,2,2,1,4,2,5,3,2,2,1,1,1,2,2,1,4,2,3,3,3,3,3,3,The person who wrote this tweet have mostly likely made an uneducated and unresearched assumption based on non scientific studies. The person who wrote this is a bit of a push over and believes extravagant stories told to them and believe everything in the media.,13.615,152.721,159.228,6,93,77,77,86,82,80,75,50,51,50,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,2,5,4,3,3,3,3,4,4,3,4,4,3,5,3,3,4,4,1,4,4,4,4,2,3,2,3,3,4,4,5,5,5,4,6,NA,NA,NA,NA,4,6,6,Vaccinations
2021-07-29T05:23:21Z,2021-07-29T05:36:45Z,0,100,804,1,2021-07-29T05:36:46Z,NA,anonymous,EN-GB,31,Male,5,3,4,1,5,1,2,1,5,6,5,6,7,4,7,6,5,5,5,6,7,7,5,6,2,5,2,3,7,6,5,5,5,6,3,1,1,1,4,4,1,2,3,2,2,2,1,4,3,2,2,1,1,2,3,"I tend to immediately disagree with any statement that takes a group and paints everyone in that group the same. There may be some medical scientists that actively lobby governments to suppress evidence for financial gain (tobacco industry), but I don't think it's a widespread issue. I think the issue is the system rather than those who play within it.",8.6,103.922,106.107,4,50,70,50,80,60,65,75,10,50,50,50,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,3,2,1,2,2,3,2,1,1,3,4,3,3,2,2,3,2,2,2,3,2,1,2,3,4,2,3,3,4,3,5,4,3,2,4,3,5,2,NA,NA,NA,NA,4,6,6,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:26:58Z,2021-07-29T05:38:05Z,0,100,667,1,2021-07-29T05:38:06Z,NA,anonymous,EN-GB,22,Male,5,4,5,2,4,3,2,2,2,4,2,3,5,1,5,4,2,1,3,7,7,7,2,6,1,1,1,5,2,3,2,6,3,2,2,1,1,5,1,1,1,2,2,2,2,1,1,3,3,2,2,3,2,3,2,The sentiment of this tweet is overall correct. People can be kept safe by being shown that alternative medicines are ineffective and mainstream medicines are more effective. The person who authored it is likely part of the medical profession,8.801,11.559,63.022,2,7,3,93,3,1,1,3,1,50,58,65,51,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,2,2,3,2,2,1,2,4,3,3,3,4,4,4,4,4,4,4,1,2,2,1,1,2,1,5,1,3,4,4,5,4,2,5,3,3,1,6,2,4,2,NA,NA,NA,NA,5,6,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:22:02Z,2021-07-29T05:38:43Z,0,100,1000,1,2021-07-29T05:38:43Z,NA,anonymous,EN-GB,30,Female,5,5,4,5,4,4,4,4,4,2,5,4,5,3,5,4,5,3,4,4,4,4,5,5,5,4,4,4,4,4,5,4,5,4,6,4,4,4,5,3,3,1,1,1,1,3,1,3,1,1,1,1,1,1,1,I believe this person is looking for an argument. I believe that humans haven’t had enough time to study and track and research to make this kind of statement. I believe there is no way that with our way of living now and technological advances that we haven’t not contributed to climate change.,35.227,153.696,157.795,11,59,50,50,17,12,10,12,5,50,50,50,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,4,4,2,3,3,3,3,3,3,4,4,4,5,3,4,3,3,3,3,2,3,1,4,4,3,3,2,3,4,3,5,3,1,1,1,1,1,1,NA,NA,NA,NA,4,5,4,Anthropogenic (Human Caused) Climate Change
2021-07-29T04:24:36Z,2021-07-29T05:40:48Z,0,100,4572,1,2021-07-29T05:40:49Z,NA,anonymous,EN-GB,25,Male,5,3,3,2,3,2,3,2,2,3,2,4,3,2,2,2,2,1,4,7,7,3,2,6,2,2,1,2,4,3,4,5,2,2,3,2,4,4,3,4,1,4,4,3,2,4,4,3,4,2,3,4,4,4,4,"I am also on the same boat actually, in particular how evidence should be accepted (but I have read some meta analysis which could not find evidence of publication bias on climate change research). I think scepticism is an scientific attribute, but some underlying belief could influence why they think it is not convincing enough.",5.277,182.916,231.547,7,65,55,65,60,45,55,60,40,40,45,45,20,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,3,3,4,3,3,2,1,3,3,1,1,3,3,4,3,3,4,4,2,3,3,3,4,2,4,3,4,2,3,3,4,2,4,3,4,4,5,5,5,3,NA,NA,NA,NA,3,6,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T05:33:59Z,2021-07-29T05:41:31Z,0,100,452,1,2021-07-29T05:41:32Z,NA,anonymous,EN-GB,21,Male,2,5,4,2,7,2,3,1,2,6,4,3,4,2,4,4,5,3,4,7,7,5,3,7,1,5,1,1,7,2,1,7,3,4,2,2,4,6,5,5,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,"This tweet has no basis and is just an opinion piece designed to evoke discussion and potentially start to convert people to this way of thinking, and this person is authored by a non-qualified and not as educated person.",4.422,4.422,57.416,1,100,31,31,100,100,100,100,29,33,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,4,2,2,2,2,1,4,2,1,1,4,4,4,5,3,4,4,5,4,4,4,5,1,4,2,4,2,5,2,4,3,4,3,5,2,6,2,2,1,NA,NA,NA,NA,4,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:25:32Z,2021-07-29T05:41:36Z,0,100,963,1,2021-07-29T05:41:36Z,NA,anonymous,EN-GB,29,Female,2,4,5,6,7,5,5,4,5,6,5,5,7,2,7,6,6,4,4,7,7,7,5,7,1,2,1,2,4,4,6,7,4,4,2,2,7,7,4,5,4,2,1,1,1,1,1,2,2,3,3,3,3,2,3,This tweet reads as someone for medical professionals negating alternative therapies as a valid option of treatment. I think it infers that by keeping people away from alternative therapies they are 'safe' furthur implementing that alternative medicines are 'unsafe' and therefore bad and even detrimental. I feel whoever wrote it feels strongly against alternative therapies.,8.546,154.394,155.482,12,50,50,50,75,0,21,21,0,50,50,27,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,3,1,3,3,4,2,2,3,3,3,3,3,5,5,5,5,4,4,1,2,2,4,3,5,1,3,5,4,3,3,3,2,3,4,4,5,5,7,5,4,4,NA,NA,NA,NA,5,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:25:39Z,2021-07-29T05:41:49Z,0,100,969,1,2021-07-29T05:41:49Z,NA,anonymous,EN-GB,24,male,5,6,3,3,5,4,3,2,2,4,5,1,5,2,5,5,3,1,5,6,7,7,3,7,2,3,2,2,7,6,3,5,5,3,2,2,2,5,2,2,1,1,1,1,1,1,1,1,2,4,1,3,3,3,3,I think tweeting a statement like the example above with such certainty shows a great distrust in the current system. Only a claim is made without any evidence to support it. I think people who tweet like this are seeking a discussion but unwilling to change their opinions. Using the word 'harming' is exaggerated and makes me question the credibility of the person.,18.49,18.49,194.382,1,25,13,28,76,86,83,72,50,23,31,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,5,5,2,2,1,4,2,3,2,4,4,3,5,3,4,3,4,3,3,3,4,1,5,2,2,4,2,2,4,2,5,2,3,2,6,2,5,2,NA,NA,NA,NA,3,7,6,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:14:46Z,2021-07-29T05:42:32Z,0,100,1665,1,2021-07-29T05:42:33Z,NA,anonymous,EN-GB,19,Female,2,3,6,3,3,2,2,1,4,4,3,3,6,1,7,5,2,1,3,7,5,6,2,7,1,2,1,1,5,7,5,6,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,"The claim in this tweet is uninformed and biased, and I believe the author lives in an echo-chamber of like-minded groups and is deluded into conspiracy.",6.936,127.569,209.933,3,100,98,90,100,100,100,100,94,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,1,1,1,3,2,1,3,4,3,3,4,2,4,1,1,2,3,5,1,3,2,4,5,2,2,2,3,5,5,7,6,7,5,5,5,NA,NA,NA,NA,6,7,7,Vaccinations
2021-07-29T05:18:18Z,2021-07-29T05:42:34Z,0,100,1455,1,2021-07-29T05:42:34Z,NA,anonymous,EN-GB,19,female,2,6,2,5,5,4,1,2,4,6,4,5,7,1,7,5,5,2,2,5,7,6,4,7,1,3,1,2,7,4,7,5,4,6,1,1,2,7,6,3,1,1,1,1,2,2,2,3,4,4,4,5,5,3,4,"Uneducated, probably a man.  Right leaning and entitled, probably 40 or over.  Someone who is stuck in a bubble of twitter opinions that reflect thier own without exploring other viewpoints.",5.81,5.81,407.279,1,100,100,100,100,71,80,62,23,64,75,90,100,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,4,3,4,2,2,2,1,2,2,1,1,4,4,4,4,3,4,2,2,2,4,2,2,1,2,4,2,4,1,3,2,3,4,2,2,1,4,5,5,4,NA,NA,NA,NA,2,7,5,Anthropogenic (Human Caused) Climate Change
2021-07-29T05:28:04Z,2021-07-29T05:43:07Z,0,100,902,1,2021-07-29T05:43:07Z,NA,anonymous,EN-GB,58,Female,5,3,2,2,4,2,1,1,4,4,3,3,5,3,5,5,4,1,4,6,5,5,2,6,2,2,2,4,7,2,1,6,4,2,2,1,1,5,1,1,1,2,2,2,2,3,2,2,2,2,3,3,3,3,3,"It could be true that alternative medicine effectiveness is being suppressed, but if that is true, it would be because the results cannot be scientifically proven. That is, a treatment might work for one person but not for another with identical symptoms, health etc. If the efficacy of the alternative medicine cannot be proven it is better to suppress the use of the treatment than the public using it for chronic conditions and expecting positive results.",22.766,245.112,247.53,6,93,6,50,100,80,100,89,100,39,20,20,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,2,1,2,4,4,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,3,4,1,2,4,1,2,4,2,2,2,4,2,2,3,1,4,NA,NA,NA,NA,2,6,6,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:34:28Z,2021-07-29T05:43:26Z,0,100,537,1,2021-07-29T05:43:26Z,NA,anonymous,EN-GB,22,Female,5,2,5,3,5,2,1,1,5,5,5,2,3,5,5,2,2,3,4,6,6,6,2,5,2,1,2,2,3,2,2,2,2,2,1,2,4,5,2,2,1,2,2,2,2,3,2,3,3,2,3,3,3,2,3,I dont think its true. The person who wrote this tweet seems like someone who lacks trust in the scientists and is skeptical about many things.,7.825,7.825,45.988,1,62,55,62,47,65,52,64,42,43,47,66,66,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,3,2,2,2,2,2,3,3,5,3,2,5,5,4,5,4,5,5,2,2,2,3,3,2,2,4,2,2,4,3,2,4,2,2,6,3,6,3,3,6,NA,NA,NA,NA,5,5,6,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:26:18Z,2021-07-29T05:43:27Z,0,100,1028,1,2021-07-29T05:43:27Z,NA,anonymous,EN-GB,27,female,2,5,2,2,3,1,1,2,4,5,4,3,3,2,3,3,3,2,4,7,5,3,2,7,1,3,1,2,4,2,4,4,1,4,1,1,5,5,4,7,1,2,2,1,3,3,3,4,2,4,4,5,3,3,3,if alternative medicines worked they wouldn’t be labeled as “alternative” . they do more harm than good I.e steve jobs,4.183,193.947,239.971,19,2,73,90,92,90,98,93,58,24,23,59,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,3,2,4,4,4,4,4,4,4,4,4,2,4,4,4,2,2,3,3,5,2,3,5,4,4,2,2,2,3,5,2,5,2,3,2,5,4,NA,NA,NA,NA,2,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T05:34:08Z,2021-07-29T05:44:36Z,0,100,628,1,2021-07-29T05:44:36Z,NA,anonymous,EN-GB,27,female,5,3,6,3,3,3,2,2,3,7,3,2,7,4,7,4,4,2,4,7,6,7,3,7,1,1,1,1,6,1,5,2,1,4,1,1,1,5,2,3,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,"This is a frustrating viewpoint of many. Children have received safe vaccines for years which are incredibly useful in preventing harmful disease and illness (eg. measles, polio, hepatitis, meningococcal). I feel like this person does not have access to much research or trusted sources on this topic and has been influenced by bad actors in this space who are trying to promote an anti-science/anti-vax perspective.",7.139,78.989,133.161,3,100,100,100,100,100,90,100,72,30,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,2,3,2,2,2,4,4,4,3,3,4,2,1,2,2,1,3,1,4,1,2,5,4,1,4,2,5,1,1,1,4,1,2,1,NA,NA,NA,NA,6,7,7,Vaccinations
